Number,Dialogue,Reponse,URL,hash,work_id,title,author,fandom,words,category,Banter
4149,"""Yeah, you got it Supes,"" Barry said slowly before zipping out of the room.","""You know calling him using the comms would be just as effective. You guys really don't like using technology, huh?"" Hal and Clark didn't know what to say as they watched as the boy pulled an energy drink out of his bag and pour half of it into his coffee.",https://archiveofourown.org/works/29483415,0xdb58e63b6f1d540d9db1904b23617c5c6f529798c1380f1be3f412b848fe6c24,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4150,"""You know calling him using the comms would be just as effective. You guys really don't like using technology, huh?"" Hal and Clark didn't know what to say as they watched as the boy pulled an energy drink out of his bag and pour half of it into his coffee.","""We use technology,"" Clark defended weakly.",https://archiveofourown.org/works/29483415,0xdb8abf702c052a4af1cc3b7b6ec1e26d562eea47e5f7ddecf28395835b8400ae,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4151,"""We use technology,"" Clark defended weakly.","""And our security is not 'pitiful'! It was updated pretty recently actually,"" Hal added on.",https://archiveofourown.org/works/29483415,0x6d38a5a055923bb0b5068a8ad2aff8326a8b9149bb4c5c955575e3dd30e9bfdf,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4152,"""And our security is not 'pitiful'! It was updated pretty recently actually,"" Hal added on.","""When, 1970?""",https://archiveofourown.org/works/29483415,0x6bd4cdb10b7b4db390602c3eaeb0bcfa93dce6dc3529904f3ece01a38be6302f,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,1
4153,"""When, 1970?""","Clark and Hal just stared. Faintly they could hear Flash talking to Batman as they walked down the hall. ""He just popped out of nowhere and started insulting our security system. Please tell me you know who he is."" As they appeared in the doorway Batman paused.",https://archiveofourown.org/works/29483415,0xc00535d79a5055041be3f6e8e455ee3b917738edab7499b9eb4aa20d0ea8e5d7,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4154,"Clark and Hal just stared. Faintly they could hear Flash talking to Batman as they walked down the hall. ""He just popped out of nowhere and started insulting our security system. Please tell me you know who he is."" As they appeared in the doorway Batman paused.","""Red Robin.""",https://archiveofourown.org/works/29483415,0x1f4b50513517eb96bf24515c4451cbe25555e16de11bbd62eb046b0ebd2b8ef5,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4155,"""Red Robin.""","""Oh, hey B""",https://archiveofourown.org/works/29483415,0x602d17257af9cf2f4193f3db78781d9a1f03bb5adf3c52205a2477a06470dba4,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4156,"""Oh, hey B""","""What are you doing here?"" Batman crossed the room and crouched in front of the boy.",https://archiveofourown.org/works/29483415,0x17489f680deb32a289efe5b7a296f4db66647a7e928c0fc3fcdf7ee98ab271ac,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4157,"""What are you doing here?"" Batman crossed the room and crouched in front of the boy.","""I'm fixing the security system. You were right about it needing updates. It was ridiculously easy to get in here.""",https://archiveofourown.org/works/29483415,0x89488dd6782b3776ec00abf62c689a48aea8b6fad44f88322b849fc991227a69,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4158,"""I'm fixing the security system. You were right about it needing updates. It was ridiculously easy to get in here.""","""Tim""",https://archiveofourown.org/works/29483415,0xd89cef3b8899ebe307113dc80ce6243b986cf505c4af71a984eea63799ba4e82,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4159,"""Tim""","""Names, B."" Bruce sighed, rubbing a hand over his face.",https://archiveofourown.org/works/29483415,0x678b7f6d3125a84c30a697969cb73fbef9a133dbc41bc86af8c9193d3bf55869,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4160,"""Names, B."" Bruce sighed, rubbing a hand over his face.","""They already know, Tim. You know they already know."" Red Robin, Tim, as the other three heroes had just learned, just stared at Batman.  The whole interaction seemed strangely. . . domestic.",https://archiveofourown.org/works/29483415,0x91169d0526f03b5d365939272517026f6e0556512cfffa916147a9563e9f7382,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4161,"""They already know, Tim. You know they already know."" Red Robin, Tim, as the other three heroes had just learned, just stared at Batman.  The whole interaction seemed strangely. . . domestic.","""Fine, professionalism then.""",https://archiveofourown.org/works/29483415,0xe7a6f77e30d09e57d8df4d8df8f36e540aa1afce8cd260b2a6490f75cc542f55,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4162,"""Fine, professionalism then.""","""Tim,"" Bruce said again. ""Why are you fixing security?""",https://archiveofourown.org/works/29483415,0x7993c70007a642d3fd8380a9705faaf1b2fef15dac2efbfa0f57f34d9537151a,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4163,"""Tim,"" Bruce said again. ""Why are you fixing security?""","""You were just complaining about it last night,"" Tim said, looking confused as to why Bruce was asking.",https://archiveofourown.org/works/29483415,0x25491c1b2deeaf6a724f0f08fdc86014ae677652515578753d4e5851696b2a0c,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4164,"""You were just complaining about it last night,"" Tim said, looking confused as to why Bruce was asking.","""I- Tim I just mentioned that in passing. I wasn't even talking to you. I was going to do it myself."" Bruce sounded like-- well, he sounded like a tired dad.",https://archiveofourown.org/works/29483415,0xde392a02f37ff83224f23309875b6cb4c3ca80abbd26ddaf7dac1d405dbfaf85,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4165,"""I- Tim I just mentioned that in passing. I wasn't even talking to you. I was going to do it myself."" Bruce sounded like-- well, he sounded like a tired dad.","""Yeah but you have a bunch of cases right now. I finished all of mine last night so I decided to do this for you. I did all I could from home but I needed the main computer to finish up.""",https://archiveofourown.org/works/29483415,0xb026fbc4ff7259197c8338481f655d896ea0cb56d9ebfcaa4fcdb25ad9ed076b,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4166,"""Yeah but you have a bunch of cases right now. I finished all of mine last night so I decided to do this for you. I did all I could from home but I needed the main computer to finish up.""","""If you're fixing security then why did our codes stop working?"" Hal interrupted. Tim looked annoyed.",https://archiveofourown.org/works/29483415,0xc2f8b789e420c71d8149fa1175adea5205d9ff46f95d553c77b2f39978fcad42,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,1
4167,"""If you're fixing security then why did our codes stop working?"" Hal interrupted. Tim looked annoyed.","""I needed to focus so I cut access to this room. You'll find that your codes still work for everything else."" Was- was that sass? Was this tiny kid that broke into the watchtower sassing heroes?",https://archiveofourown.org/works/29483415,0xe414dcc1ff1210e6499a9242fee9babf82a9f483ead90d65d6a959820c689be0,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,1
4168,"""I needed to focus so I cut access to this room. You'll find that your codes still work for everything else."" Was- was that sass? Was this tiny kid that broke into the watchtower sassing heroes?","""Did you go to bed last night?"" Bruce asked, bringing Tim's attention back to him.",https://archiveofourown.org/works/29483415,0x0dfe5205f7b560045bb11b4a8c15d72200c178d906070dcf18eed2eecc66a4ba,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4169,"""Did you go to bed last night?"" Bruce asked, bringing Tim's attention back to him.","""Well, Dick got home after you and tried to send me to bed. So I changed to trick him but then I went back to work cause I wasn't tired and fuck Dick, he can't tell me what to do."" Tim declared righteously, ignoring Bruce's ""language"". ""Besides, I'm almost done anyway."" He slipped back under the computer. ""Also, Bruce you should really stop using our birthdays for your codes. It's way too obvious."" Batman watched, clearly exasperated by the boy.",https://archiveofourown.org/works/29483415,0x5d493eb95c3168d8053e71b15f75cef2ce05cda93883d36bca57407da889f141,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4170,"""Well, Dick got home after you and tried to send me to bed. So I changed to trick him but then I went back to work cause I wasn't tired and fuck Dick, he can't tell me what to do."" Tim declared righteously, ignoring Bruce's ""language"". ""Besides, I'm almost done anyway."" He slipped back under the computer. ""Also, Bruce you should really stop using our birthdays for your codes. It's way too obvious."" Batman watched, clearly exasperated by the boy.","""Okay, Bruce what the hell. Who is this kid?"" Barry asked, finally saying what they were all thinking. Bruce sighed again.",https://archiveofourown.org/works/29483415,0x44cac4f74dd03bcce9c2287e2b791964383a65c1065e9492dc91834d5c0ba310,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4171,"""Okay, Bruce what the hell. Who is this kid?"" Barry asked, finally saying what they were all thinking. Bruce sighed again.","""He's- this is Tim, he's my son.""",https://archiveofourown.org/works/29483415,0x7f3bec02b5cc6ab8d91f327fe7cfd052db14f517730d0bb070da81fb6577fbb8,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4172,"""He's- this is Tim, he's my son.""","""WHAT?""",https://archiveofourown.org/works/29483415,0x4e5c4ea803ea8ce6932ccee3fd5ad2413d0b10682be570186521f67b25b49c48,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4173,"""WHAT?""","""You have a son?""",https://archiveofourown.org/works/29483415,0x147d0b3a5080b474727710c42dcce350b67bb45fc66db54d83996f5795b48970,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4174,"""You have a son?""","""How- When?""",https://archiveofourown.org/works/29483415,0x2d290341a82af596f12f13077cd504e2aefb06fd9a2d8eb74af9bae366042e1b,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4175,"""How- When?""","""Not just one,"" came Tim's muffled voice. ""I can't believe you don't talk about us, B. Dick will be so offended.""",https://archiveofourown.org/works/29483415,0x179ad96c2ec81c9ce8a9b5eac47e9a12b4091fb38eb05973deb5bf6383249513,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4176,"""Not just one,"" came Tim's muffled voice. ""I can't believe you don't talk about us, B. Dick will be so offended.""","""Please don't mention this to him."" The heroes watched as Tim blindly felt around for his coffee cup before Bruce picked it up. He sniffed it, took a sip, Batglared at it.",https://archiveofourown.org/works/29483415,0x87fda21cde0e9e8aaf2415cd31fa424d8e5ccaf8d00527ee2154b30f867e53fe,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4177,"""Please don't mention this to him."" The heroes watched as Tim blindly felt around for his coffee cup before Bruce picked it up. He sniffed it, took a sip, Batglared at it.","""Tim what's in this?"" He asked as his son wigged back into their field of vision, making grabby hands at the cup.",https://archiveofourown.org/works/29483415,0x02dfc83fc6ceff804705d6cc2e8f36e33d795487aef0f883c7c5da247e431b73,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4178,"""Tim what's in this?"" He asked as his son wigged back into their field of vision, making grabby hands at the cup.","""Life juice."" He said and Bruce gave him a flat look. ""Coffee. . . and monster""",https://archiveofourown.org/works/29483415,0x84c2e0e9aa1b4431ac2123a92a4678d214cedafd79bdbddce6ff1eea94c475a6,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,1
4179,"""Life juice."" He said and Bruce gave him a flat look. ""Coffee. . . and monster""","""How many of these have you had?""",https://archiveofourown.org/works/29483415,0x35cd15510a649d2bb381d71557f31e70efa72f5f8bfc92f5208b6e4f98d6ca74,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4180,"""How many of these have you had?""","""I don't know.""",https://archiveofourown.org/works/29483415,0xdd45c101e8163911461954e7936835b47fd2e0fa6124f206af36be665e92f189,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4181,"""I don't know.""","""How long have you been awake?""",https://archiveofourown.org/works/29483415,0x932f2731ad1f567ec57bd1f50bf71e0a3928078dd5548ddc624057e48e3ea405,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4182,"""How long have you been awake?""","""...Not more than 78 hours?"" Bruce paused.",https://archiveofourown.org/works/29483415,0x7e672cbf24f0e948a0f2e357e5a3868e715717f8886bc572db29ae6db806c654,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4183,"""...Not more than 78 hours?"" Bruce paused.","""Why did you say it like that?""",https://archiveofourown.org/works/29483415,0x19789b12705c02dab638f500502aac744c26c254a1ee016c1b70bc50b9b9a397,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
4184,"""Why did you say it like that?""","""Well, I mean, I'm not really sure how long, but I haven't started hallucinating yet so I know I haven't hit 78."" Hal, Clark, and Barry shared a look of genuine concern. Why did he know 78 hours was his hallucination limit? How often is he up for that long? How is that allowed to happen?",https://archiveofourown.org/works/29483415,0x201e39c34b4b5671ebabfb27abbca479992e2a73d210d43105a85cd232a41920,29483415,Security Updates,Jazz020,"Batman - All Media Types,Justice League - All Media Types","1,195",nan,0
